Time,STFT,LTFT,Podcisnienie,Podcisnienie Diego,RPM,Benzyna,Gaz,Cisnienie
56020.642103,0.0,0.0,34.0,,2730.0,3.49,5.76,0.93
56021.296103,0.78125,0.0,35.0,,2710.0,3.50,5.82,0.95
56022.033103,1.5625,0.0,34.0,,2700.0,3.43,5.73,0.93
56022.743103,1.5625,0.0,34.0,,2690.0,3.37,5.54,0.95
56023.431103,6.25,0.0,33.0,,2680.0,3.04,4.99,0.95
56024.107103,3.90625,0.0,31.0,,2670.0,3.13,5.14,0.95
56025.531103,1.5625,0.0,21.0,,2130.0,2.97,4.87,0.95
56026.194103,0.0,0.0,26.0,,2650.0,2.90,4.69,0.97
56026.872103,0.0,0.78125,27.0,,2660.0,2.85,4.56,0.97
56027.575103,6.25,0.78125,27.0,,2660.0,2.78,4.45,0.97
56028.273103,2.34375,0.78125,26.0,,2660.0,2.75,4.41,0.97
56028.962103,0.78125,0.78125,26.0,,2660.0,2.67,4.28,0.97
56029.645103,5.46875,1.5625,26.0,,2660.0,2.49,4.12,0.97
56033.788103,0.0,1.5625,19.0,,2580.0,2.73,4.55,0.93
56034.499103,1.5625,0.0,24.0,,2460.0,2.91,4.67,0.97
56035.238103,0.0,0.0,28.0,,2450.0,2.89,4.69,0.97
56035.921103,0.0,0.78125,28.0,,2450.0,2.59,4.22,0.97
56036.619103,1.5625,3.90625,26.0,,2430.0,2.28,3.90,0.98
56037.315103,0.0,3.90625,22.0,,2410.0,2.27,3.91,0.98
56038.048103,0.0,0.0,19.0,,2410.0,2.90,4.83,0.93
56038.761103,1.5625,4.6875,39.0,,2370.0,2.34,4.01,0.97
56039.468103,0.0,3.90625,20.0,,2380.0,2.27,3.92,0.97
56040.143103,0.0,-3.125,19.0,,760.0,4.11,7.06,0.93
56040.807103,0.0,0.0,43.0,,2370.0,2.30,3.93,0.97
56041.508103,0.0,3.90625,23.0,,2370.0,2.23,3..8,0.97
56042.218103,0.0,4.6875,22.0,,2390.0,2.19,3..3,0.
56044.372103,0.0,1.5625,20.0,,2240.0,2.22,3..7,0.97
56048.554103,0.78125,0.0,25.0,,2010.0,3.49,5.75,0.95
56049.243103,0.0,-2.34375,38.0,,1990.0,3.54,6.00,0.95
56049.929103,0.0,-2.34375,41.0,,2000.0,3.65,6.02,0.95
56050.630103,0.0,2.34375,40.0,,2010.0,3.20,5.16,0.97
56057.441103,0.0,0.0,23.0,,1470.0,2.32,3.95,0.98
56058.129103,0.0,-2.34375,28.0,,1140.0,2.55,3.54,1.00
56058.813103,0.0,-2.34375,35.0,,870.0,2.80,3.99,1.01
56059.522103,0.78125,-2.34375,37.0,,820.0,2.77,3.92,1.00
56060.200103,2.34375,-2.34375,37.0,,810.0,2.72,3.33,1.01
56060.897103,4.6875,-2.34375,36.0,,7.0,2.78,3.95,1.00
56061.589103,6.25,-2.34375,37.0,,770.0,2.96,4.33,1.01
56062.299103,9.375,-2.34375,39.0,,770.0,3.13,4.65,1.00
56062.989103,7.8125,-3.90625,40.0,,800.0,6.40,8.93,0.98
56063.707103,1.5625,0.0,57.0,,1360.0,3.32,5.22,0.98
56064.418103,0.78125,-2.34375,37.0,,1920.0,4.73,7.42,0.93
56065.112103,4.6875,-3.90625,69.0,,1990.0,5.70,8.34,0.93
56065.800103,4.6875,-2.34375,60.0,,1830.0,6.14,8.75,0.97
56066.524103,0.78125,-2.34375,65.0,,1660.0,6.35,8.93,0.95
56067.205103,0.78125,-2.34375,72.0,,1480.0,6.12,8.57,0.97
56067.873103,0.0,-2.34375,62.0,,1870.0,5.04,7.49,0.95
56068.559103,6.25,0.0,53.0,,2040.0,3.43,5.54,0.97
56069.262103,-3.90625,0.0,39.0,,2160.0,3.27,5.27,0.97
56069.967103,0.0,0.0,38.0,,2180.0,3.22,5.18,0.95
56070.689103,-3.125,-3.125,38.0,,2190.0,3.53,5.82,0.95
56071.381103,-2.34375,-3.90625,57.0,,2460.0,5.55,8.35,0.93
56072.070103,3.90625,-3.90625,56.0,,2620.0,4.97,7.71,0.93
56072.756103,3.90625,-3.125,50.0,,2910.0,5.18,8.00,0.92
56074.097103,0.0,-5.46875,22.0,,470.0,7.45,10.42,0.89
56074.778103,0.0,-5.46875,74.0,,2080.0,7.83,10.24,0.95
56075.468103,0.0,-3.90625,82.0,,2180.0,6.17,8.42,1.00
56076.169103,0.0,0.0,35.0,,2160.0,2.68,3.64,1.32
56076.837103,1.5625,-3.90625,37.0,,2010.0,7.35,9.95,0.95
56077.507103,0.0,-3.90625,70.0,,1890.0,7.55,9.78,0.97
56078.212103,0.0,-3.125,87.0,,1360.0,8.32,10.15,0.97
56078.909103,2.34375,-3.125,96.0,,1220.0,9.19,10.57,0.97
56079.629103,-3.90625,-3.125,97.0,,1240.0,8.97,10.53,0.97
56080.295103,2.34375,-3.125,97.0,,1330.0,9.43,10.87,0.97
56081.008103,-3.125,-3.125,97.0,,1390.0,9.13,10.67,0.97
56081.716103,0.78125,-3.125,97.0,,1430.0,9.48,11.06,0.95
56082.389103,-5.46875,0.0,58.0,,1470.0,2.30,3.85,1.00
56083.075103,0.0,0.78125,27.0,,1460.0,2.13,3.75,0.98
56083.770103,0.0,0.78125,24.0,,1360.0,2.16,3.75,0.98
56084.462103,0.0,0.0,26.0,,1120.0,2.41,3.22,1.00
56085.163103,0.0,-2.34375,32.0,,970.0,2.64,3.69,1.00
56085.846103,0.0,-2.34375,37.0,,840.0,2.91,4.21,1.00
56086.517103,0.0,-2.34375,39.0,,820.0,2.94,4.28,1.00
56087.207103,0.78125,-2.34375,40.0,,810.0,2.99,4.38,1.00
56087.920103,4.6875,-3.125,57.0,,1650.0,5.37,7.99,0.95
56088.596103,0.0,-2.34375,62.0,,1660.0,5.39,7.97,0.97
56089.349103,-2.34375,-2.34375,58.0,,1750.0,5.20,7.82,0.95
56090.059103,3.90625,-2.34375,58.0,,1860.0,5.35,7.97,0.95
56090.741103,0.0,-3.90625,56.0,,1950.0,5.04,7.64,0.95
56091.465103,0.0,-3.125,56.0,,2180.0,3.91,6.30,0.97
56092.157103,-3.90625,1.5625,41.0,,2230.0,2.82,4.51,0.97
56092.846103,-3.90625,1.5625,26.0,,2300.0,2.38,4.04,0.97
56093.522103,-10.15625,0.78125,27.0,,2330.0,2.60,4.23,0.97
56094.214103,-5.46875,-3.125,31.0,,2370.0,3.93,6.44,0.93
56094.943103,3.90625,-2.34375,45.0,,2500.0,3.61,5.96,0.95
56095.655103,4.6875,0.0,37.0,,2550.0,3.58,6.01,0.93
56096.323103,3.90625,0.0,35.0,,2650.0,3.52,5.84,0.93
56097.011103,0.0,0.0,35.0,,2680.0,3.40,5.60,0.95
56097.717103,2.34375,0.0,30.0,,2700.0,2.99,4.89,0.95
56098.426103,2.34375,2.34375,26.0,,2660.0,2.26,3.92,0.97
56102.670103,0.0,0.0,24.0,,1860.0,2.55,4.14,0.98
56103.389103,0.0,-3.90625,32.0,,990.0,5.61,8.32,0.95
56104.795103,0.0,0.0,26.0,,1160.0,2.71,4.07,0.98
56105.498103,0.78125,-2.34375,33.0,,950.0,2.84,4.08,1.00
56106.181103,0.0,-3.125,38.0,,870.0,2.89,4.19,1.00
56106.846103,4.6875,-3.125,58.0,,2050.0,5.29,7.90,0.95
56107.525103,3.90625,-3.125,60.0,,1880.0,5.35,7.92,0.95
56108.250103,6.25,-3.90625,57.0,,2020.0,5.50,8.20,0.95
56108.951103,-2.34375,-3.90625,61.0,,2250.0,5.18,7.83,0.95
56109.627103,0.0,-2.34375,54.0,,2360.0,3.80,6.33,0.93
56110.342103,-3.125,0.0,39.0,,2610.0,3.16,5.17,0.95
56111.065103,0.78125,1.5625,30.0,,2650.0,2.14,3.73,0.99
56112.424103,1.5625,-3.90625,27.0,,2120.0,5.96,8.56,0.93
56113.097103,0.0,-5.46875,73.0,,2270.0,7.57,10.13,0.95
56113.783103,0.0,-3.90625,64.0,,2530.0,5.82,8.64,0.92
56114.458103,2.34375,-3.90625,61.0,,2630.0,5.71,8.59,0.92
56115.158103,1.5625,-2.34375,56.0,,2760.0,3.78,6.36,0.93
56115.891103,0.0,3.90625,30.0,,2850.0,2.31,4.05,0.95
56116.595103,0.0,3.90625,19.0,,2900.0,2.29,4.03,0.95
56117.274103,0.0,2.34375,20.0,,2970.0,2.45,4.19,0.95
56118.007103,-5.46875,0.0,26.0,,3030.0,3.10,5.18,0.93
56118.676103,2.34375,-3.125,36.0,,3110.0,4,7.43,0.92
56119.372103,0.78125,-7.03125,82.0,,3260.0,12.15,13.97,0.87
56120.043103,2.34375,-7.03125,96.0,,3630.0,9.72,11.58,0.90
56120.728103,5.46875,-7.03125,93.0,,3710.0,10.59,12.45,0.90
56121.420103,8.59375,3.90625,44.0,,2970.0,2.38,3.70,1.10
56122.126103,0.0,0.0,23.0,,3000.0,2.98,5.04,0.92
56122.818103,0.0,2.34375,35.0,,2990.0,2.05,3.59,0.97
56123.511103,0.0,3.90625,20.0,,300.0,2.25,3.98,0.95
56124.257103,0.0,4.6875,20.0,,2990.0,2.20,3.92,0.95
56124.956103,0.0,3.90625,19.0,,2970.0,2.20,3.92,0.95
56125.648103,0.0,2.34375,20.0,,2970.0,2.42,4.17,0.95
56126.311103,-6.25,1.5625,27.0,,2980.0,2.59,4.31,0.95
56126.985103,0.0,1.5625,28.0,,2970.0,2.70,4.41,0.95
56127.668103,-2.34375,0.0,28.0,,2990.0,3.14,5.25,0.93
56128.379103,1.5625,-3.125,40.0,,3010.0,4.03,6.78,0.92
56129.067103,2.34375,-2.34375,45.0,,3030.0,3.93,6.51,0.93
56129.771103,0.0,-6.25,59.0,,3070.0,12.16,14.04,0.89
56130.498103,4.6875,-7.03125,96.0,,3220.0,11.13,12.89,0.90
56131.176103,3.90625,-3.125,94.0,,3250.0,4.32,7.03,0.93
56131.883103,0.0,-3.125,43.0,,3330.0,3.75,6.34,0.93
56134.000103,0.78125,-3.125,30.0,,3270.0,3.85,6.62,0.90
56134.682103,0.0,-3.90625,45.0,,3290.0,4.36,7.14,0.92
56135.391103,0.0,-7.03125,48.0,,3400.0,9.49,11.66,0.90
56136.085103,5.46875,-7.03125,91.0,,3430.0,9.60,11.71,0.92
56136.758103,12.5,-6.25,89.0,,3490.0,3.76,6.15,0.95
56137.433103,0.78125,0.0,52.0,,3530.0,2.33,4.00,0.97
56146.399103,0.0,0.0,19.0,,3000.0,3.69,6.27,0.92
56147.079103,0.0,-3.125,36.0,,2990.0,4.79,7.61,0.92
56147.753103,0.0,-3.90625,54.0,,3030.0,5.32,8.16,0.92
56148.457103,0.0,-3.90625,57.0,,3060.0,5.37,8.22,0.93
56149.163103,-2.34375,-3.90625,58.0,,3090.0,5.18,7.99,0.93
56149.857103,-3.90625,-3.125,56.0,,3150.0,4.35,7.12,0.92
56150.545103,-2.34375,-3.125,50.0,,3160.0,3.86,6.51,0.93
56156.115103,0.0,1.5625,19.0,,2910.0,2.39,4.17,0.95
56156.768103,0.0,-3.125,27.0,,2920.0,4.53,7.31,0.92
56157.448103,0.0,-3.125,48.0,,2930.0,3.99,6.60,0.95
56158.185103,0.0,4.6875,39.0,,290.0,2.68,4.32,0.97
56158.917103,0.0,4.6875,21.0,,2920.0,2.23,3.96,0.95
56159.628103,0.0,3.90625,24.0,,2890.0,2.24,3.95,0.95
56160.309103,0.0,-2.34375,34.0,,2910.0,3.50,5.88,0.93
56160.981103,3.90625,0.0,36.0,,2920.0,2.82,4.59,0.97
56161.669103,6.25,2.34375,25.0,,2920.0,2.42,4.16,0.95
56162.370103,0.0,-2.34375,24.0,,2950.0,4.18,6.94,0.92
56163.082103,6.25,-3.125,46.0,,2960.0,4.41,7.19,0.92
56163.775103,3.90625,-2.34375,47.0,,2980.0,2.46,4.16,0.97
56164.453103,0.78125,2.34375,30.0,,2980.0,2.47,4.21,0.95
56165.154103,-3.90625,0.78125,28.0,,2990.0,2.75,4.50,0.95
56165.842103,5.46875,0.78125,29.0,,2990.0,2.78,4.55,0.95
56166.558103,4.6875,1.5625,29.0,,2990.0,2.80,4.58,0.95
56167.259103,0.0,1.5625,28.0,,2960.0,2.47,4.21,0.95
56168.000103,-9.375,1.5625,26.0,,2960.0,2.49,4.23,0.95
56168.688103,-7.03125,4.6875,26.0,,2940.0,2.16,3.81,0.97
56169.374103,0.0,4.6875,22.0,,2930.0,2.21,3.94,0.95
56170.093103,0.0,3.90625,22.0,,2920.0,2.25,3.99,0.95
56170.764103,0.0,3.90625,22.0,,2880.0,2.22,3.90,0.97
56171.459103,0.0,4.6875,22.0,,2830.0,2.16,3.90,0.97
56172.166103,0.0,4.6875,22.0,,2840.0,2.30,3.98,0.97
56172.851103,0.0,3.90625,20.0,,2780.0,2.28,3.95,0.97
56184.838103,0.0,0.0,21.0,,1820.0,2.34,3.97,0.98
56185.518103,0.0,0.0,26.0,,1210.0,2.60,4.12,0.98
56186.216103,0.0,-2.34375,33.0,,920.0,2.80,4.01,1.00
56186.882103,0.0,-2.34375,37.0,,840.0,2.73,3.85,1.01
56187.564103,0.78125,-2.34375,36.0,,800.0,2.65,3.69,1.01
56188.266103,3.90625,-2.34375,35.0,,780.0,2.71,3.81,1.01
56188.935103,4.6875,0.0,36.0,,780.0,2.69,3.76,1.01
56189.653103,7.8125,0.0,35.0,,780.0,2.71,3.80,1.01
56190.326103,9.375,0.0,36.0,,780.0,2.82,4.02,1.01
56191.039103,12.5,-2.34375,36.0,,780.0,2.87,4.12,1.01
56191.741103,9.375,-2.34375,36.0,,780.0,2.84,4.07,1.01
56192.432103,8.59375,-2.34375,36.0,,780.0,2.81,4.00,1.01
56193.139103,7.8125,-2.34375,36.0,,780.0,2.82,4.02,1.01
56193.835103,6.25,-2.34375,37.0,,770.0,2.82,4.03,1.01
56194.515103,9.375,-2.34375,36.0,,780.0,2.83,4.04,1.01
56195.214103,8.59375,-2.34375,37.0,,780.0,2.90,4.18,1.01
56195.900103,7.8125,-2.34375,37.0,,780.0,6.21,8.99,0.92
56196.594103,3.90625,-3.125,63.0,,1120.0,7.49,10.03,0.93
56197.300103,0.0,-3.90625,67.0,,1760.0,7.82,10.29,0.92
56197.988103,2.34375,-3.125,80.0,,1550.0,9.68,11.43,0.95
56198.678103,0.78125,-3.125,95.0,,1740.0,9.92,11.56,0.93
56199.412103,8.59375,-6.25,94.0,,2270.0,10.40,12.04,0.93
56200.119103,6.25,-6.25,93.0,,2570.0,9.98,11.65,0.92
56201.470103,0.0,-2.34375,26.0,,2000.0,5.68,8.63,0.90
56202.161103,0.78125,-5.46875,63.0,,1940.0,7.75,10.40,0.92
56202.859103,0.0,-3.90625,81.0,,1900.0,9.15,10.60,0.97
56203.595103,2.34375,-3.125,94.0,,1410.0,9.83,11.09,0.97
56204.330103,0.0,-3.125,97.0,,1290.0,11.05,12.18,0.95
56205.009103,0.0,-3.125,98.0,,1350.0,11.02,12.11,0.97
56205.703103,0.0,-3.125,97.0,,1360.0,11.04,12.19,0.95
56206.393103,0.0,-3.125,97.0,,1400.0,9.32,10.97,1.29
56207.086103,0.0,-3.125,58.0,,1550.0,4.33,5.39,1.00
56207.745103,0.0,-6.25,96.0,,2440.0,11.52,12.97,0.92
56208.457103,0.0,-6.25,97.0,,237.0,11.61,13.12,0.90
56209.134103,0.0,-6.25,97.0,,2460.0,11.75,13.12,0.92
56209.829103,0.0,-6.25,97.0,,2660.0,11.58,12.97,0.93
56210.505103,0.0,-6.25,96.0,,2730.0,11.48,12.97,0.92
56211.189103,0.0,-6.25,96.0,,2840.0,11.49,12.99,0.92
56211.866103,0.0,-6.25,96.0,,2990.0,11.52,13.25,0.90
56212.563103,0.0,-6.25,96.0,,3110.0,11.56,13.06,0.92
56213.314103,0.0,-7.03125,96.0,,3310.0,11.60,13.34,0.90
56213.989103,0.0,-7.03125,96.0,,3380.0,11.72,13.46,0.90
56214.683103,0.0,-7.03125,97.0,,3470.0,11.81,13.56,0.90
56215.389103,0.0,-7.03125,97.0,,3670.0,12.15,13.85,0.90
56216.087103,0.0,-7.03125,96.0,,3790.0,12.33,14.10,0.89
56216.823103,0.0,-7.03125,96.0,,3970.0,12.42,14.27,0.89
56217.543103,0.0,-7.03125,96.0,,4140.0,11.73,13.51,0.90
56218.255103,5.46875,0.78125,61.0,,4060.0,2.49,4.10,1.11
56223.152103,0.0,1.5625,19.0,,3490.0,2.37,3.90,1.00
56223.825103,0.0,-3.125,32.0,,2670.0,4.34,7.04,0.95
56224.506103,0.0,-2.34375,42.0,,2660.0,3.72,6.25,0.93
56225.158103,0.0,-2.34375,37.0,,2660.0,3.70,6.22,0.93
56225.854103,2.34375,-3.125,40.0,,2660.0,4.66,7.45,0.92
56226.519103,3.90625,-3.125,47.0,,2680.0,5.07,7.90,0.92
56227.192103,2.34375,-3.90625,53.0,,2730.0,5.60,8.47,0.92
56227.886103,2.34375,-3.125,57.0,,2730.0,4.31,7.01,0.93
56228.574103,1.5625,-3.125,46.0,,2760.0,4.22,6.98,0.93
56229.313103,1.5625,-3.125,44.0,,2770.0,4.35,7.05,0.92
56229.990103,1.5625,-3.125,44.0,,2780.0,4.31,7.08,0.92
56230.658103,6.25,-3.125,48.0,,2800.0,4.78,7.56,0.93
56231.347103,8.59375,-3.125,48.0,,2840.0,5.09,8.03,0.90
56232.087103,2.34375,-3.90625,58.0,,2890.0,5.78,8.67,0.92
56232.783103,5.46875,-5.46875,64.0,,3010.0,8.15,10.61,0.92
56233.524103,0.0,-5.46875,83.0,,3110.0,6.51,9.32,0.93
56234.224103,-2.34375,-5.46875,71.0,,3170.0,5.76,8.65,0.92
56234.894103,-3.90625,-5.46875,64.0,,3300.0,5.79,8.59,0.93
56235.586103,-5.46875,-5.46875,64.0,,3350.0,6.08,8.93,0.92
56236.285103,0.0,2.34375,51.0,,460.0,3.91,6.64,0.93
56236.988103,2.34375,-3.90625,36.0,,2600.0,4.92,7.72,0.93
56237.656103,0.0,-3.125,49.0,,2600.0,4.48,7.23,0.93
56238.324103,0.0,3.90625,43.0,,2560.0,2.38,4.03,1.03
56241.736103,1.5625,-3.90625,24.0,,2410.0,4.44,7.35,0.90
56242.417103,0.0,-5.46875,62.0,,2390.0,7.25,9.97,0.92
56243.110103,0.0,-5.46875,73.0,,2410.0,7.72,10.31,0.93
56243.819103,1.5625,-5.46875,80.0,,2490.0,8.93,10.92,0.92
56244.518103,11.71875,-5.46875,86.0,,2530.0,9.88,11.67,0.90
56245.194103,11.71875,-6.25,89.0,,2580.0,10.13,11.86,0.92
56245.893103,9.375,-6.25,90.0,,2690.0,9.54,11.43,0.92
56246.605103,10.15625,-5.46875,91.0,,2720.0,9.00,10.96,0.93
56247.296103,3.90625,-3.90625,72.0,,2780.0,5.56,8.34,0.93
56247.989103,3.90625,-3.90625,58.0,,2790.0,5.65,8.45,0.93
56248.729103,3.90625,-3.90625,57.0,,2800.0,5.29,8.08,0.92
56249.415103,0.78125,-3.125,56.0,,2780.0,2.55,4.07,1.00
56251.509103,0.0,-3.125,20.0,,2670.0,4.45,7.38,0.89
56252.190103,0.0,-3.90625,52.0,,2630.0,5.70,8.57,0.92
56252.866103,0.0,-3.90625,56.0,,2640.0,4.89,7.68,0.92
56253.593103,4.6875,0.78125,49.0,,2620.0,2.71,4.30,0.98
56254.293103,0.0,3.90625,23.0,,2600.0,2.61,4.32,0.95
56255.008103,-3.125,0.0,23.0,,2580.0,3.14,5.15,0.95
56255.675103,4.6875,-3.125,33.0,,2560.0,3.57,6.00,0.92
56256.368103,5.46875,-3.125,50.0,,2560.0,4.96,7.76,0.92
56257.050103,1.5625,-2.34375,49.0,,2570.0,4.00,6.68,0.93
56257.730103,2.34375,-3.125,42.0,,2580.0,4.77,7.57,0.92
56258.443103,5.46875,-3.90625,63.0,,2620.0,5.97,8.76,0.92
56259.111103,3.90625,-3.90625,60.0,,2640.0,5.98,8.78,0.92
56259.801103,2.34375,-3.90625,55.0,,2690.0,4.78,7.58,0.92
56260.506103,1.5625,-3.125,50.0,,2700.0,4.50,7.21,0.93
56261.217103,-3.90625,-2.34375,43.0,,2710.0,3.87,6.51,0.93
56261.874103,-5.46875,0.0,40.0,,2730.0,3.22,5.38,0.93
56262.553103,0.78125,0.0,32.0,,2730.0,3.11,5.16,0.93
56263.220103,4.6875,0.78125,31.0,,2740.0,2.94,4.72,0.97
56263.926103,0.78125,0.0,27.0,,2750.0,3.98,6.65,0.90
56264.604103,2.34375,-3.125,44.0,,2760.0,4.07,6.76,0.93
56265.268103,2.34375,-3.125,41.0,,2800.0,4.56,7.35,0.92
56265.939103,4.6875,-2.34375,45.0,,2830.0,4.05,6.73,0.93
56266.634103,3.90625,0.0,42.0,,2840.0,3.68,6.19,0.93
56267.312103,8.59375,0.0,35.0,,2880.0,3.31,5.54,0.93
56268.017103,5.46875,0.0,34.0,,2890.0,3.33,5.59,0.93
56268.747103,0.0,2.34375,33.0,,2880.0,2.26,3.89,0.98
56270.919103,1.5625,-3.125,20.0,,2790.0,4.12,6.82,0.93
56271.624103,0.0,-3.90625,40.0,,2810.0,4.92,7.73,0.92
56272.312103,1.5625,-3.90625,55.0,,2840.0,5.63,8.66,0.92
56273.057103,7.8125,-3.125,57.0,,2860.0,4.66,7.46,0.92
56273.781103,5.46875,-3.90625,52.0,,2920.0,5.03,7.78,0.93
56274.492103,2.34375,0.0,55.0,,2920.0,2.97,4.72,0.98
56275.203103,0.0,1.5625,22.0,,2920.0,2.43,4.16,0.95
56279.373103,0.0,0.0,19.0,,2700.0,2.32,3.98,0.97
56282.801103,0.0,0.78125,19.0,,2390.0,0.00,0.00,1.05
56286.745103,0.0,0.0,21.0,,2400.0,2.36,3.95,0.97
56287.445103,0.0,3.90625,29.0,,1790.0,2.18,3.82,0.97
56288.165103,0.0,3.90625,29.0,,1490.0,2.27,3.89,0.98
56292.338103,0.0,0.0,21.0,,2020.0,3.00,4.78,0.97
56293.033103,0.78125,0.78125,30.0,,2010.0,2.67,4.24,0.98
56293.723103,0.0,4.6875,27.0,,2010.0,2.39,4.01,0.98
56294.409103,0.0,4.6875,26.0,,2030.0,2.34,4.00,0.97
56295.090103,0.0,1.5625,25.0,,2050.0,2.44,4.09,0.97
56295.825103,-5.46875,0.0,32.0,,2070.0,3.31,5.39,0.95
56296.489103,0.78125,0.0,39.0,,2090.0,3.33,5.36,0.97
56297.182103,-3.90625,0.0,35.0,,2110.0,2.91,4.67,0.97
56297.874103,0.0,3.90625,27.0,,2130.0,2.07,3.56,0.98
56298.592103,0.0,4.6875,22.0,,2140.0,2.10,3.73,0.97
56299.310103,0.0,1.5625,24.0,,2160.0,2.26,3.88,0.99
56301.482103,0.0,-2.34375,23.0,,1720.0,4.06,6.68,0.92
56302.168103,0.0,-3.125,46.0,,2960.0,4.60,7.35,0.92
56302.842103,0.0,-3.125,46.0,,3050.0,4.37,7.14,0.92
56303.533103,0.78125,-2.34375,48.0,,3110.0,4.21,6.97,0.92
56304.259103,0.0,2.34375,27.0,,2680.0,2.95,4.95,0.93
56304.952103,0.0,3.90625,28.0,,3130.0,2.03,3.55,0.97
56308.416103,0.0,-2.34375,19.0,,2640.0,5.99,9.04,0.89
56309.087103,0.78125,-3.90625,55.0,,2480.0,6.14,8.80,0.95
56309.790103,0.0,1.5625,41.0,,2270.0,3.52,5.90,0.93
56310.513103,0.0,2.34375,31.0,,2520.0,2.36,4.00,0.97
56314.001103,0.0,-3.125,19.0,,2490.0,4.89,7.85,0.90
56314.709103,0.0,-5.46875,53.0,,2430.0,6.86,9.78,0.92
56315.436103,0.0,-5.46875,78.0,,2500.0,7.88,10.49,0.90
56316.139103,4.6875,-5.46875,78.0,,2560.0,8.09,10.72,0.92
56316.829103,5.46875,-3.90625,73.0,,2610.0,6.09,8.96,0.92
56317.562103,9.375,-5.46875,59.0,,2650.0,6.84,9.57,0.90
56318.258103,1.5625,-5.46875,67.0,,2680.0,5.35,7.97,0.95
56318.946103,-3.125,-3.90625,67.0,,2720.0,6.14,9.00,0.92
56319.636103,2.34375,-3.90625,60.0,,2710.0,5.23,8.18,0.92
56320.366103,0.0,-3.90625,60.0,,2740.0,6.01,8.93,0.92
56321.048103,0.0,3.90625,57.0,,2690.0,2.14,3.78,0.97
56321.751103,0.78125,-3.90625,40.0,,2710.0,5.74,8.61,0.92
56322.442103,1.5625,-3.90625,61.0,,2730.0,5.53,8.36,0.92
56323.170103,4.6875,1.5625,52.0,,2700.0,2.78,4.43,0.98
56323.880103,-6.25,-2.34375,26.0,,2690.0,4.47,7.28,0.92
56324.551103,5.46875,-3.90625,48.0,,2680.0,5.67,8.50,0.93
56325.265103,2.34375,-3.125,53.0,,2670.0,4.98,7.66,0.92
56325.931103,3.90625,-3.90625,50.0,,2680.0,4.82,7.59,0.92
56326.627103,2.34375,-2.34375,50.0,,2680.0,4.01,6.68,0.93
56327.299103,0.78125,-3.90625,31.0,,2690.0,5.75,8.63,0.92
56327.972103,-3.125,-3.90625,59.0,,2700.0,5.15,7.92,0.93
56328.661103,-3.125,0.0,50.0,,2700.0,3.38,5.55,0.97
56329.371103,0.0,0.0,27.0,,2700.0,3.08,5.10,0.95
56330.034103,-3.90625,0.0,30.0,,2690.0,3.04,4.98,0.95
56330.738103,0.78125,-3.90625,32.0,,2700.0,4.60,7.38,0.92
56331.465103,1.5625,-3.125,51.0,,2730.0,4.84,7.66,0.92
56332.136103,0.78125,-3.125,47.0,,2740.0,4.49,7.24,0.93
56332.825103,2.34375,0.0,47.0,,2760.0,3.02,4.95,0.95
56333.526103,3.90625,0.0,31.0,,2780.0,3.20,5.28,0.95
56334.192103,1.5625,0.0,31.0,,2780.0,3.05,5.08,0.95
56334.890103,2.34375,0.0,31.0,,2790.0,3.17,5.23,0.95
56335.572103,10.15625,0.0,30.0,,2790.0,3.09,5.11,0.95
56336.274103,8.59375,0.0,30.0,,2780.0,3.01,4.93,0.95
56336.948103,5.46875,2.34375,30.0,,2760.0,2.45,4.10,0.97
56340.422103,0.0,-3.125,19.0,,2670.0,4.65,7.66,0.90
56341.126103,0.0,-3.90625,52.0,,2520.0,5.00,7.75,0.93
56341.830103,0.0,1.5625,43.0,,2480.0,2.48,4.13,0.97
56346.034103,0.78125,-3.90625,21.0,,2220.0,5.03,7.78,0.93
56346.713103,0.0,3.90625,50.0,,2180.0,3.01,4.72,1.01
56369.733103,0.0,0.0,24.0,,2160.0,1.89,2.98,1.03
56370.476103,0.0,0.0,26.0,,1150.0,2.48,3.40,1.00
56371.182103,0.0,-2.34375,32.0,,980.0,2.75,3.91,1.00
56371.868103,0.0,-2.34375,37.0,,840.0,2.77,3.94,1.00
56372.598103,1.5625,-2.34375,37.0,,810.0,2.79,3.97,1.01
56373.321103,4.6875,-2.34375,37.0,,780.0,2.88,4.17,1.00
56374.065103,6.25,-2.34375,37.0,,770.0,2.89,4.19,1.00
56374.762103,9.375,-2.34375,37.0,,770.0,3.11,4.62,1.00
56375.452103,11.71875,-3.125,39.0,,770.0,3.16,4.72,1.00
56376.138103,8.59375,-3.125,41.0,,770.0,3.25,4.91,1.00
56376.847103,7.8125,-3.125,43.0,,760.0,3.38,5.16,1.00
56377.597103,6.25,-3.125,44.0,,760.0,3.33,5.08,1.00
56378.259103,5.46875,-3.125,44.0,,760.0,3.34,5.09,1.00
56378.968103,4.6875,-3.125,44.0,,750.0,3.34,5.09,1.00
56379.650103,3.90625,-3.125,44.0,,750.0,3.33,5.07,1.00
56380.345103,2.34375,-3.125,44.0,,750.0,3.27,4.95,1.00
56381.081103,1.5625,-3.125,44.0,,740.0,3.26,4.94,1.00
56381.757103,3.90625,-3.125,44.0,,750.0,3.28,4.97,1.00
56382.441103,1.5625,-3.125,44.0,,750.0,3.25,4.92,1.00
56383.134103,0.78125,-3.125,44.0,,750.0,3.25,4.91,1.01
